employee_id,department,job_role_level,education_level,performance_rating,years_at_company,years_since_last_promotion,monthly_salary_kes,overtime_hours_per_month,job_satisfaction_score,work_life_balance_score,distance_from_home_km,num_companies_worked_previously,remote_work_days_per_week,bonus_amount_kes,attrition
914,Engineering,Senior,Master's,Outstanding,15.7,5.6,147188.0,4.3,3.6,2.5,7.4,1,0,19151.356466613186,No
915,Operations,Mid,Master's,High,6.7,3.4,117581.0,12.4,3.3,4.8,9.3,2,4,,No
916,Engineering,Senior,Bachelor's,Average,7.9,3.1,113981.0,12.3,3.6,2.1,17.1,1,5,28642.3138157513,No
917,Engineering,Mid,Master's,Outstanding,11.2,5.7,40118.0,11.9,2.5,2.5,1.5,2,2,8471.267896194739,No
918,HR,Lead,Bachelor's,High,4.2,3.5,212696.0,16.2,4.4,3.5,19.0,2,4,12300.625877445826,No
919,Sales,Mid,Bachelor's,High,6.9,4.9,61548.0,35.6,2.5,1.5,60.0,3,3,20614.41091865287,Yes
920,Finance,Lead,Bachelor's,Average,2.6,1.5,250272.0,12.5,2.9,5.0,5.0,1,0,9983.239705841928,No
921,Engineering,Lead,PhD,High,3.4,3.0,213322.0,7.0,2.2,4.8,17.9,2,0,8640.260379887633,No
922,HR,Junior,PhD,Outstanding,2.1,0.9,48575.0,3.4,3.9,2.6,9.9,1,2,60215.522624309815,No
923,Operations,Mid,Master's,Outstanding,2.9,1.6,127789.0,15.0,1.6,2.3,10.9,3,3,,No
924,Finance,Senior,PhD,High,5.6,3.5,105460.0,13.6,4.0,3.8,6.5,4,4,40029.03737889892,No
925,Sales,Senior,Diploma,High,1.7,0.7,125046.0,10.1,2.4,2.5,23.7,1,0,7939.128707836968,No
926,Engineering,Junior,Master's,Outstanding,5.3,2.0,30517.0,10.2,4.0,2.9,7.8,4,3,39497.60405727663,No
927,Sales,Mid,Bachelor's,High,3.6,1.8,108124.0,8.7,3.1,2.8,7.7,0,0,42181.47275996039,No
928,Finance,Mid,Master's,High,18.6,12.6,75633.0,15.1,3.5,3.3,6.2,2,1,13465.874990734206,Yes
929,Sales,Mid,Diploma,High,4.2,2.3,85114.0,17.0,1.3,2.1,22.5,2,3,11313.877107695986,No
930,Engineering,Mid,Master's,Average,2.2,1.8,83873.0,7.3,2.4,3.5,5.4,0,1,67485.93985079876,No
931,Engineering,Mid,Bachelor's,High,6.6,3.3,93261.0,4.5,1.5,3.7,11.7,2,2,18663.956805349633,No
932,Operations,Junior,Diploma,Average,8.2,6.7,42589.0,27.6,3.5,1.5,4.3,1,3,,No
933,Engineering,Junior,Diploma,High,4.0,1.2,44517.0,9.7,3.3,3.5,6.8,0,3,28013.50673205992,No
934,Engineering,Mid,Bachelor's,Outstanding,2.4,1.2,120248.0,18.5,3.0,2.9,6.5,1,1,48649.83030677796,No
935,Sales,Mid,Bachelor's,Average,7.4,2.4,89735.0,2.0,3.3,3.1,20.0,0,2,23958.310727433658,No
936,HR,Senior,Diploma,Average,4.9,1.9,211610.0,12.4,3.7,2.6,16.6,1,2,29431.700095865715,No
937,Finance,Junior,Master's,High,5.2,1.5,48896.0,29.1,3.6,2.0,25.8,0,0,5917.4382626332845,No
938,Operations,Senior,Master's,Average,8.6,6.2,94479.0,26.9,4.5,3.3,1.5,2,5,,No
939,HR,Mid,Diploma,Average,4.4,2.7,112283.0,9.9,3.1,3.8,6.5,2,4,23975.416265314932,No
940,Engineering,Lead,Bachelor's,Low,5.7,2.7,126152.0,37.2,2.6,3.8,3.2,2,0,36610.524382859076,No
941,Sales,Senior,Bachelor's,High,8.3,5.8,169638.0,21.5,3.6,4.1,1.8,2,4,14130.688668377517,No
942,Engineering,Mid,Master's,Average,8.4,6.7,104800.0,3.1,4.3,2.9,1.7,2,5,19900.21658179807,No
943,Finance,Lead,Bachelor's,Average,3.8,2.3,243635.0,10.1,5.0,2.0,14.4,0,3,68129.34828452469,No
944,Sales,Junior,Master's,Average,12.9,10.7,27643.0,10.6,4.1,5.0,14.6,1,2,12671.246613930944,No
945,Operations,Mid,Diploma,Average,9.5,6.4,37597.0,30.0,3.5,2.9,14.0,2,4,,No
946,Sales,Lead,Master's,Average,2.9,1.6,230646.0,23.0,4.9,2.5,12.6,1,2,18010.67385688913,No
947,Operations,Mid,Master's,High,1.7,0.4,158187.0,9.4,3.7,2.4,12.1,1,5,,No
948,Sales,Junior,Bachelor's,High,3.5,0.8,59716.0,16.0,1.7,2.2,5.8,1,2,23118.757906674196,No
949,Sales,Junior,Master's,Outstanding,13.0,8.9,49387.0,28.1,3.6,2.9,10.3,2,2,15477.87951732594,No
950,HR,Junior,Bachelor's,Average,16.0,4.1,51792.0,14.7,2.6,2.0,13.5,1,5,106934.61575692268,No
951,Engineering,Mid,Bachelor's,High,7.7,2.2,61908.0,14.5,3.9,1.0,7.1,1,2,16755.182766921014,No
952,Engineering,Mid,Diploma,High,5.7,1.4,66561.0,18.9,4.1,2.7,5.6,1,4,23595.6479993184,No
953,Engineering,Junior,Bachelor's,High,7.5,3.9,34424.0,19.9,3.5,2.2,18.1,3,2,74550.12097237603,Yes
954,Operations,Mid,Bachelor's,High,15.1,10.7,47908.0,45.2,4.2,3.2,3.7,0,4,,No
955,Engineering,Mid,Master's,Average,7.7,4.6,93093.0,13.2,1.6,,10.6,2,1,15871.302478211981,Yes
956,Finance,Junior,Diploma,High,5.5,3.6,50945.0,6.0,2.9,4.2,20.7,1,2,48019.15396133045,No
957,Engineering,Senior,Master's,High,5.6,4.3,178631.0,4.2,5.0,2.8,13.0,0,5,16582.125854834983,No
958,Sales,Junior,Master's,Low,0.8,0.2,71080.0,8.4,3.4,,21.1,2,3,7377.9017083769695,No
959,Engineering,Lead,Diploma,Average,8.3,1.8,182472.0,6.0,3.7,3.1,19.1,4,5,29107.651610551406,No
960,Sales,Junior,Bachelor's,Low,11.2,6.6,41147.0,29.8,3.0,3.7,1.8,1,4,19846.96080459565,No
961,Finance,Junior,Diploma,Average,9.1,8.1,34743.0,19.1,5.0,1.9,12.6,3,4,56215.4535088195,No
962,HR,Senior,Bachelor's,High,2.2,1.7,156307.0,4.2,1.8,5.0,15.8,1,0,16339.132091241678,No
963,Finance,Senior,Bachelor's,High,11.8,2.7,123127.0,24.3,4.4,1.7,40.4,1,4,31244.13355902142,No
964,Engineering,Mid,Master's,Average,6.4,2.3,67220.0,44.2,4.9,2.7,8.9,2,0,23025.32881352951,No
965,Engineering,Junior,Diploma,High,2.6,0.7,38236.0,16.9,2.6,1.8,14.7,0,2,25238.165599422628,No
966,Engineering,Junior,Bachelor's,Outstanding,6.4,2.7,38067.0,15.2,5.0,2.9,20.5,0,4,67724.29949228198,No
967,Finance,Mid,Diploma,High,4.3,3.3,83636.0,6.9,2.9,3.0,8.2,2,4,6123.23271924871,No
968,Engineering,Mid,Bachelor's,Average,4.3,1.5,100174.0,25.0,3.6,2.4,6.6,2,0,18882.36425980723,No
969,Engineering,Mid,Bachelor's,Low,9.6,5.8,93631.0,27.9,2.8,4.6,6.3,1,0,34000.21747516262,No
970,Operations,Junior,Bachelor's,High,5.4,4.8,25528.0,4.5,1.6,3.9,3.3,2,4,,No
971,Engineering,Mid,Diploma,Average,6.0,5.3,53535.0,12.4,4.1,2.4,14.3,1,0,58266.38182680049,No
972,Sales,Senior,Bachelor's,Average,6.7,3.5,102198.0,20.4,5.0,1.0,3.0,4,0,28270.24469356714,No
973,Engineering,Junior,Master's,Average,2.8,2.1,43858.0,23.3,3.8,4.0,9.9,3,3,12972.696358166933,No
974,Engineering,Junior,Bachelor's,High,5.3,3.0,47453.0,24.9,2.0,3.7,4.9,2,3,10779.928211819306,No
975,Engineering,Mid,Master's,High,3.7,2.9,63086.0,17.1,3.0,1.0,15.0,2,4,16006.774540432574,No
976,Operations,Junior,Bachelor's,High,6.0,1.5,27088.0,20.6,2.2,2.8,18.1,4,2,,No
977,Operations,Mid,Master's,Average,3.2,1.9,68729.0,20.0,2.2,2.8,7.8,1,5,,No
978,Finance,Mid,Diploma,High,5.8,3.7,82269.0,12.3,2.7,3.3,8.4,0,0,55331.475078431205,No
979,Operations,Junior,Bachelor's,Average,2.3,2.0,70316.0,18.4,2.7,3.0,12.1,3,4,,No
980,Sales,Junior,Master's,Average,0.8,0.4,67054.0,10.1,4.7,4.0,2.6,2,3,14935.086474070074,No
981,Engineering,Mid,Bachelor's,Low,9.9,6.4,110049.0,28.6,3.6,2.8,3.2,1,4,103147.69237026633,No
982,Sales,Mid,Master's,Average,3.3,1.9,128147.0,16.3,5.0,3.8,10.7,3,5,16210.246989040263,No
983,Sales,Junior,Diploma,Average,3.7,1.9,29405.0,24.5,3.2,4.7,2.6,3,0,15056.312256526246,Yes
984,Operations,Mid,Bachelor's,Outstanding,3.8,1.3,128806.0,17.7,2.5,2.0,19.8,2,3,,No
985,Sales,Junior,Bachelor's,Low,2.5,1.5,26435.0,33.5,4.6,3.9,3.4,0,0,31905.796108058392,No
986,Engineering,Junior,PhD,High,7.0,3.4,73415.0,8.4,1.5,3.3,1.2,0,1,23349.440965735714,No
987,Engineering,Mid,Bachelor's,Outstanding,7.6,3.9,124564.0,19.9,3.2,,25.9,3,1,13718.637646220028,No
988,Sales,Mid,PhD,Low,8.5,7.1,72886.0,13.9,2.4,3.3,7.3,1,5,94283.19111474986,No
989,Operations,Junior,Bachelor's,Average,10.5,5.6,34524.0,3.4,5.0,3.1,6.3,2,4,,No
990,HR,Junior,Master's,Outstanding,0.3,0.2,51448.0,10.3,1.8,4.5,14.4,1,5,16470.00346463931,No
991,Sales,Mid,Master's,High,20.1,7.7,109800.0,6.8,2.9,3.5,16.6,2,5,7186.8672394515015,Yes
992,HR,Junior,Master's,Average,18.3,14.6,65570.0,6.8,2.4,3.6,27.9,1,5,9239.30829028837,Yes
993,Finance,Junior,Diploma,Average,0.5,0.3,48971.0,18.3,1.9,4.6,7.1,0,2,7901.615868248226,No
994,Finance,Mid,Bachelor's,Average,6.9,4.0,111414.0,15.4,3.6,3.0,20.2,0,1,26399.730277481027,No
995,Operations,Lead,Diploma,High,9.0,2.1,250509.0,51.9,4.0,2.5,20.5,5,5,,Yes
996,Finance,Mid,Bachelor's,Average,5.4,3.3,87397.0,5.6,2.2,3.2,24.1,1,4,121389.65961691737,No
997,Finance,Mid,Bachelor's,Average,4.0,2.6,77335.0,34.6,3.8,2.9,10.9,3,5,9217.517106396137,No
998,Sales,Junior,Diploma,Outstanding,8.9,5.5,42061.0,15.4,5.0,1.6,27.5,6,1,29402.66392906253,Yes
999,Finance,Mid,Bachelor's,Low,3.5,2.0,111377.0,13.1,2.1,3.7,19.7,0,1,29186.111559919424,No
1000,Sales,Lead,Diploma,High,4.3,2.1,167656.0,3.8,5.0,4.3,19.1,4,2,7466.161197077718,No
1001,Sales,Lead,Bachelor's,Low,10.8,7.6,205354.0,26.1,1.3,3.3,29.4,2,5,34954.15170737128,Yes
1002,Finance,Mid,Master's,Average,14.3,7.3,108978.0,4.6,3.9,4.4,11.2,1,0,19974.29638216686,No
1003,HR,Junior,Diploma,High,1.2,0.6,44666.0,1.4,2.5,2.5,4.5,0,5,41163.95321296359,No
1004,Operations,Junior,Bachelor's,Average,1.2,1.1,73496.0,9.1,4.6,2.9,14.5,3,5,,No
1005,Sales,Senior,Bachelor's,High,5.3,1.1,103062.0,10.6,2.2,1.3,13.7,0,5,74388.36147912014,Yes
1006,Engineering,Junior,Bachelor's,High,13.7,9.4,24579.0,7.6,2.3,3.9,22.9,2,1,29596.76364722324,No
1007,Engineering,Mid,Master's,Average,6.9,5.6,106433.0,6.2,1.6,4.4,13.4,1,2,24200.938243608332,No
1008,Finance,Junior,Bachelor's,High,1.6,0.5,54428.0,5.1,3.9,4.1,10.2,2,2,54469.43891166646,No
1009,Finance,Mid,Bachelor's,Average,2.4,1.5,47411.0,13.4,2.4,4.2,13.1,0,3,10676.305573674459,Yes
1010,Engineering,Junior,Bachelor's,Average,5.4,4.4,59562.0,74.3,3.5,2.4,1.8,1,5,10472.986863448597,No
1011,Sales,Junior,Diploma,Average,6.4,1.8,60456.0,16.6,5.0,3.0,14.4,1,2,31181.103422386324,No
1012,HR,Mid,Master's,High,3.3,1.3,79425.0,11.5,2.9,3.4,23.5,2,0,20064.43926540329,No
1013,Sales,Senior,Bachelor's,Low,9.5,4.2,134213.0,42.5,3.8,3.9,8.3,1,3,77501.67764308532,No
1014,Sales,Mid,Bachelor's,Average,15.1,5.9,74113.0,13.3,3.5,2.8,29.5,1,5,31465.490554333446,No
1015,Finance,Junior,Bachelor's,High,8.8,2.7,48080.0,7.2,4.4,3.8,19.1,3,5,18894.648642939894,No
1016,Engineering,Senior,Bachelor's,Average,10.6,2.4,178065.0,2.7,2.9,3.1,11.6,1,0,6680.060253359133,No
1017,HR,Senior,Diploma,High,4.1,1.5,105348.0,7.1,4.3,2.7,22.3,2,1,49933.51402219487,No
1018,Engineering,Mid,Diploma,High,17.2,12.3,120254.0,11.7,3.6,2.1,8.8,2,4,3613.40325484699,No
1019,Engineering,Junior,Diploma,Low,12.4,9.9,41720.0,6.1,3.3,4.7,3.2,0,3,38576.74709108345,No
1020,Engineering,Senior,Diploma,High,24.7,6.7,110461.0,10.7,3.5,3.3,39.4,3,3,11532.302514500658,No
1021,HR,Mid,Diploma,Average,1.7,0.6,118652.0,14.0,3.9,2.7,9.5,4,2,56089.21929712072,No
1022,Engineering,Mid,Diploma,Low,7.0,2.9,68818.0,12.4,3.8,5.0,3.9,4,3,31198.159773572967,Yes
1023,Finance,Senior,Diploma,Low,5.3,1.6,139854.0,36.0,5.0,4.0,3.4,2,3,27579.976703193777,No
1024,Finance,Mid,Bachelor's,High,2.8,2.0,59712.0,17.0,3.6,2.4,22.9,1,4,46361.76786786999,No
1025,Sales,Lead,Bachelor's,Low,6.0,4.9,283886.0,3.7,3.6,3.1,23.8,0,1,8608.697628321752,No
1026,Engineering,Senior,Diploma,High,3.6,3.0,79735.0,53.0,2.2,3.4,18.8,1,0,11257.262700310852,No
1027,Engineering,Senior,Diploma,Average,4.4,2.2,208978.0,15.0,3.5,3.7,3.6,1,1,28727.363829401565,No
1028,Operations,Lead,Bachelor's,High,7.2,4.5,193822.0,6.1,3.8,3.6,9.0,3,2,,No
1029,Sales,Junior,Bachelor's,High,14.8,9.8,30597.0,9.2,3.0,3.1,2.7,0,2,42384.42698347286,No
1030,Engineering,Senior,Diploma,High,5.4,2.0,68942.0,4.5,4.7,3.1,25.7,3,3,44218.73531761782,No
1031,Engineering,Senior,Bachelor's,Average,7.8,3.7,220873.0,11.3,4.2,4.9,5.5,2,0,22150.89971242065,No
1032,Operations,Junior,Master's,Average,3.4,1.6,20000.0,46.0,2.4,2.7,2.2,2,1,,Yes
1033,Finance,Mid,Master's,High,6.3,1.8,108465.0,8.1,3.8,4.2,10.2,2,3,24153.535283653924,No
1034,Engineering,Junior,Diploma,High,5.7,1.8,39143.0,15.7,3.2,2.8,24.9,3,1,20104.216832416405,Yes
1035,Finance,Junior,Master's,Average,5.4,2.7,40400.0,6.7,4.1,1.7,3.7,0,4,63092.36721802084,No
1036,Engineering,Junior,Bachelor's,Outstanding,8.1,7.1,59207.0,30.9,2.9,4.1,12.9,0,3,4729.840123390427,No
1037,Operations,Senior,Bachelor's,Outstanding,8.4,7.1,167133.0,17.1,4.1,1.0,3.9,4,2,,No
1038,Engineering,Mid,Master's,High,5.5,2.2,87169.0,13.3,5.0,2.9,6.4,2,3,24209.93938384389,No
1039,Sales,Mid,Bachelor's,High,4.1,1.5,103768.0,17.9,3.4,4.3,7.2,0,1,105213.75731366179,No
1040,Engineering,Mid,Bachelor's,Outstanding,4.5,4.0,138636.0,6.0,1.3,3.8,7.9,0,5,33873.834032193256,No
1041,Operations,Senior,Diploma,High,6.2,4.2,137263.0,33.0,1.7,3.5,3.3,3,3,,Yes
1042,Finance,Mid,Master's,Average,8.7,3.1,79826.0,29.2,2.4,3.4,19.0,4,2,23842.992328941924,Yes
1043,Engineering,Junior,Bachelor's,High,6.2,4.3,36800.0,28.1,2.7,3.9,7.3,2,2,8031.288141264651,No
1044,Engineering,Mid,PhD,Outstanding,3.6,2.6,72507.0,6.4,1.8,2.6,11.5,4,4,18800.830601457987,No
1045,Sales,Junior,Bachelor's,High,8.0,7.0,74942.0,1.7,5.0,2.5,15.7,2,2,59926.0376721137,No
1046,HR,Senior,Bachelor's,Low,1.9,1.6,78907.0,7.2,2.9,3.1,18.6,1,4,18147.085992029784,No
1047,Sales,Mid,Diploma,Outstanding,3.3,1.0,120257.0,22.3,1.7,2.0,10.5,2,5,34621.04642894044,No
1048,Sales,Mid,Master's,Average,9.2,4.9,107635.0,7.0,3.2,4.0,7.5,1,4,19750.40071795126,No
1049,Engineering,Lead,PhD,Average,5.4,1.4,131436.0,5.0,3.3,,10.6,1,0,21860.919435072057,No
1050,Finance,Junior,Diploma,High,1.8,1.2,43168.0,80.0,5.0,3.9,9.7,0,1,7549.921991497562,No
1051,Engineering,Junior,Bachelor's,Low,11.1,4.2,46141.0,10.5,2.7,2.5,14.2,2,1,29013.72127216715,Yes
1052,Sales,Mid,Bachelor's,High,6.3,3.9,96215.0,11.2,2.9,2.5,14.6,0,4,47295.180476451766,No
1053,HR,Mid,Diploma,Average,1.1,0.5,88936.0,5.8,4.0,1.8,13.3,1,2,24290.34707323827,No
1054,HR,Junior,Diploma,High,14.8,8.5,31700.0,23.9,3.8,2.8,8.5,0,5,40007.6122607446,No
1055,Engineering,Senior,Bachelor's,Outstanding,3.0,1.2,125902.0,8.4,2.8,3.6,18.3,0,2,37490.943568649694,No
1056,Engineering,Senior,Bachelor's,Average,7.3,3.2,213296.0,18.7,3.3,2.7,20.3,1,1,5188.21507086008,Yes
1057,Sales,Junior,Bachelor's,Average,7.2,4.4,44028.0,16.2,4.3,2.6,11.0,3,3,31156.473910854093,Yes
1058,Sales,Mid,Bachelor's,Average,3.8,1.1,54327.0,18.1,4.7,1.0,3.9,0,5,35391.19325058348,No
1059,Finance,Junior,Master's,Average,2.1,1.5,28060.0,0.7,4.1,4.9,3.9,2,3,29427.43426309635,No
1060,Operations,Junior,Bachelor's,Average,4.4,3.7,76680.0,15.7,3.7,4.7,5.0,1,5,,No
1061,Operations,Junior,Master's,Outstanding,11.2,6.3,35387.0,11.8,1.8,4.5,7.3,1,4,,No
1062,Sales,Lead,Master's,Average,8.2,4.5,235022.0,9.4,3.3,3.2,16.5,0,2,37104.943325756976,No
1063,Operations,Lead,Bachelor's,High,2.4,1.7,92050.0,37.8,2.7,3.1,25.3,2,2,,No
1064,Engineering,Senior,PhD,High,7.0,5.7,220826.0,3.9,3.2,3.1,1.5,4,2,16950.775692290536,No
1065,Sales,Senior,Bachelor's,High,1.8,0.9,121647.0,1.1,4.4,4.7,3.5,3,2,29767.13034073552,No
1066,Operations,Senior,Master's,Average,8.5,2.3,163475.0,22.4,3.2,2.1,7.3,0,0,,No
1067,Engineering,Junior,PhD,High,2.1,0.8,20000.0,5.5,3.4,4.3,2.7,0,1,20915.5855826033,No
1068,Engineering,Junior,Master's,High,5.6,3.5,37277.0,34.9,1.3,1.8,17.7,2,1,41424.8271236463,Yes
1069,Sales,Lead,Bachelor's,Average,5.4,2.2,88390.0,2.9,4.6,3.0,14.3,2,1,55427.323290977125,No
1070,Sales,Junior,Diploma,Average,8.6,5.4,65024.0,2.7,2.5,2.0,26.5,0,0,28068.412920626266,Yes
1071,Sales,Mid,Master's,High,2.2,1.9,75452.0,5.9,4.5,4.0,19.3,2,5,14986.05416839619,No
1072,Sales,Junior,Master's,Average,8.1,2.3,37268.0,3.2,2.7,3.6,17.0,3,0,45160.259827083755,Yes
1073,HR,Junior,Bachelor's,Average,10.0,3.5,67581.0,18.4,1.8,3.8,9.6,2,1,95044.69256805452,No
1074,Engineering,Senior,Bachelor's,Average,1.9,0.9,134381.0,20.8,1.2,4.4,5.3,1,0,51858.465865432096,Yes
1075,HR,Senior,Master's,Average,2.5,1.2,99938.0,0.6,5.0,2.3,20.2,1,0,51516.78349528789,No
1076,Sales,Junior,Bachelor's,Average,10.9,8.1,53877.0,36.4,4.1,3.0,38.3,2,0,17247.916109462265,No
1077,Engineering,Junior,Master's,Low,6.2,3.4,45137.0,42.2,4.6,2.7,6.8,1,1,35546.12792810861,No
1078,Sales,Mid,Bachelor's,High,11.1,7.2,89996.0,9.1,2.6,2.4,10.1,1,5,27780.80737220286,No
1079,HR,Senior,Bachelor's,High,3.6,3.1,79576.0,17.2,3.0,5.0,0.5,1,2,29705.954577667217,No
1080,Sales,Mid,Bachelor's,Average,10.2,4.3,98090.0,16.0,4.0,2.1,6.3,2,2,40809.94293011823,No
1081,Finance,Junior,Bachelor's,High,11.3,3.8,27449.0,12.0,3.1,5.0,3.6,3,3,53558.654920191744,No
1082,Operations,Senior,Master's,High,2.9,1.9,149254.0,22.6,5.0,3.6,14.3,0,2,,No
1083,Sales,Mid,Bachelor's,High,5.5,3.1,135201.0,14.2,3.7,3.0,11.1,2,4,32870.1761439128,No
1084,Engineering,Junior,Master's,Average,6.5,1.8,31584.0,20.5,4.5,2.1,25.3,1,0,16910.452023226506,No
1085,Engineering,Senior,Diploma,Average,10.4,4.8,211113.0,4.8,2.6,1.6,0.5,1,1,10253.6964858312,No
1086,Finance,Senior,Bachelor's,Average,3.6,3.0,136475.0,13.3,3.5,3.4,27.2,1,2,54830.609216229386,No
1087,Operations,Mid,Master's,Average,0.9,0.7,86952.0,15.1,3.9,3.1,12.2,0,4,,No
1088,Operations,Junior,Diploma,High,2.1,0.6,20000.0,18.8,2.9,3.1,15.3,0,5,,No
1089,Operations,Junior,Master's,Outstanding,2.5,2.0,49925.0,28.2,2.8,3.3,16.8,4,4,,No
1090,Engineering,Junior,PhD,High,1.5,1.1,27528.0,58.4,4.1,3.4,5.1,3,3,43627.8084397996,No
1091,Finance,Mid,Bachelor's,Average,6.3,4.8,86153.0,15.1,4.3,2.6,10.5,2,2,43190.317771882954,No
1092,Operations,Senior,Bachelor's,Average,4.8,1.5,118643.0,17.6,1.9,4.4,4.7,0,5,,No
1093,Engineering,Lead,Bachelor's,High,10.6,6.4,182129.0,20.9,4.3,1.6,1.9,2,4,9319.328910155868,No
1094,HR,Junior,Master's,Outstanding,6.3,4.1,51419.0,2.7,3.8,3.6,10.5,1,0,43889.0508878164,No
1095,Engineering,Mid,Bachelor's,Average,16.4,12.1,51380.0,6.1,2.9,2.0,5.5,1,0,6369.465775073186,Yes
1096,Operations,Junior,Diploma,High,4.3,1.7,51951.0,29.2,3.3,,8.4,1,3,,No
1097,Operations,Lead,Bachelor's,High,4.5,1.9,246202.0,2.5,2.8,2.6,5.8,1,3,,No
1098,Engineering,Junior,Bachelor's,High,3.1,1.7,53393.0,30.7,1.5,2.6,9.0,3,0,21473.527180288456,No
1099,Finance,Junior,Bachelor's,Low,10.3,5.2,38212.0,14.2,2.7,2.4,31.9,0,2,22407.05497031168,No
1100,Finance,Senior,Diploma,High,5.9,2.8,117561.0,14.7,3.6,3.6,18.4,1,4,37272.775637694736,No
1101,Sales,Mid,Diploma,High,4.4,2.4,71449.0,12.9,3.9,2.6,14.7,1,2,12278.464984091735,No
1102,Finance,Junior,Bachelor's,Average,6.9,3.0,32806.0,13.6,4.1,3.5,24.8,1,0,29937.534922265095,No
1103,Finance,Mid,Master's,Average,3.5,0.9,78498.0,10.6,2.9,5.0,22.2,1,2,23660.868041184232,No
1104,Sales,Senior,Bachelor's,High,3.4,2.3,117039.0,12.5,3.0,1.8,15.2,2,2,48351.59326797992,No
1105,Sales,Junior,Bachelor's,Average,1.9,0.4,71792.0,17.0,2.3,3.7,3.5,1,5,21555.815652302612,No
1106,Engineering,Junior,Bachelor's,Average,13.1,11.8,55368.0,15.5,4.5,2.5,8.1,3,3,28124.48322413873,No
1107,Engineering,Junior,Bachelor's,High,4.7,4.1,33865.0,21.7,2.9,2.7,4.2,2,3,21831.331436962926,No
1108,Engineering,Junior,Bachelor's,High,3.1,0.9,42817.0,8.0,4.0,,9.0,2,1,44875.17087312713,No
1109,Sales,Mid,Bachelor's,High,5.2,4.1,101820.0,8.8,3.2,4.1,5.4,2,0,5420.690281017755,No
1110,Operations,Mid,Diploma,Average,12.7,10.5,57170.0,43.6,3.1,2.2,6.7,1,5,,Yes
1111,Operations,Senior,Bachelor's,Average,3.1,1.1,133798.0,34.5,2.4,3.4,13.5,0,5,,No
1112,Operations,Junior,Master's,Average,1.9,1.3,60575.0,11.3,4.1,,19.3,2,1,,No
1113,Sales,Mid,Diploma,Average,4.3,3.2,61725.0,11.1,3.3,4.9,8.5,2,3,5772.246811730826,No
1114,Engineering,Senior,Bachelor's,Outstanding,9.0,7.4,141774.0,1.2,3.0,3.3,4.2,1,0,11762.408165648774,No
1115,Operations,Junior,Master's,Average,8.3,5.1,47263.0,11.5,2.9,4.1,9.9,2,1,,Yes
1116,Operations,Senior,Bachelor's,Low,2.6,2.2,164526.0,8.6,4.6,3.9,12.1,0,2,,No
1117,Finance,Senior,Bachelor's,Average,4.8,3.3,41034.0,18.1,2.9,3.6,4.7,1,0,39857.13408227876,No
1118,Engineering,Senior,Diploma,High,4.7,3.7,143128.0,5.2,4.2,3.1,10.1,2,4,10510.545373069162,No
1119,Operations,Junior,Bachelor's,Average,16.9,11.1,43820.0,15.4,4.2,2.8,3.1,2,1,,Yes
1120,Sales,Senior,Bachelor's,Outstanding,3.5,0.8,213950.0,19.3,3.7,3.5,0.6,0,1,30539.198242862585,No
1121,HR,Mid,Diploma,Low,1.8,1.2,143367.0,2.8,2.2,3.1,20.6,1,4,7287.9207018662255,No
1122,Engineering,Senior,Bachelor's,Average,3.9,1.8,183322.0,27.3,2.9,4.2,12.9,1,2,12806.692266626596,No
1123,Operations,Mid,PhD,Average,7.8,6.9,97218.0,7.2,3.3,2.9,16.0,4,2,,No
1124,HR,Junior,Master's,High,5.1,3.4,58302.0,8.9,3.0,2.1,7.3,1,5,17973.015452158088,No
1125,Engineering,Mid,Bachelor's,Outstanding,16.0,5.5,119499.0,25.9,4.9,2.6,14.6,5,5,6877.806454449387,No
1126,Engineering,Lead,Diploma,Outstanding,4.0,0.9,151646.0,14.2,2.5,4.4,14.7,0,0,50440.89407838758,No
1127,Engineering,Junior,Master's,Average,2.5,1.2,45569.0,6.9,4.2,4.6,12.2,1,1,16197.075252759681,No
1128,Sales,Senior,Master's,High,20.1,4.5,120462.0,22.3,2.9,3.1,9.1,2,0,4972.873515560286,No
1129,HR,Mid,Bachelor's,High,8.9,6.1,58142.0,4.7,2.1,,17.1,2,3,31657.003656100187,No
1130,Engineering,Mid,Diploma,High,2.6,1.2,114382.0,12.1,3.3,4.1,15.9,0,4,28256.04274174793,No
1131,Sales,Lead,Diploma,Average,2.2,1.6,157153.0,19.1,2.2,1.7,10.2,2,5,22646.978527777515,No
1132,Operations,Senior,Bachelor's,Average,1.4,0.9,218315.0,3.3,3.0,2.6,15.6,2,1,,No
1133,Operations,Junior,Bachelor's,Average,8.4,5.2,57733.0,10.8,3.8,4.0,20.6,0,5,,No
1134,HR,Lead,Bachelor's,High,5.2,2.7,162788.0,26.5,3.4,4.8,15.1,2,4,16862.412591183638,No
1135,Sales,Mid,Bachelor's,Average,5.0,2.6,152236.0,12.4,2.3,1.3,11.8,2,0,46952.54102455592,No
1136,Operations,Mid,Bachelor's,Outstanding,1.0,0.4,70870.0,8.5,3.6,4.4,9.1,1,5,,No
1137,HR,Senior,Bachelor's,Average,13.6,5.9,105112.0,11.5,2.1,1.0,5.9,1,4,23413.317072198468,No
1138,Sales,Mid,Master's,Average,0.8,0.2,103625.0,3.4,3.4,2.9,3.5,4,0,25754.09001677671,No
1139,Sales,Junior,Bachelor's,Average,8.8,2.0,68278.0,2.5,4.5,3.5,15.7,1,0,35849.07086563809,No
